x,y,z,name,long_desc,ex_n,ex_s,ex_e,ex_w,ex_ne,ex_nw,ex_se,ex_sw,ex_u,ex_d,px,py,pz,portal_command,portal_text
240,267,50,Room 418,Room 418 at voxel (24026750). Connected to nearby rooms.,1,1,1,1,0,0,1,1,1,0,,,,,
240,267,51,Room 1643,Room 1643 at voxel (24026751). Connected to nearby rooms.,1,1,1,0,1,1,1,1,0,1,,,,,
240,268,50,Room 639,Room 639 at voxel (24026850). Connected to nearby rooms.,1,1,1,1,1,1,1,1,1,0,,,,,
240,268,51,Room 1632,Room 1632 at voxel (24026851). Connected to nearby rooms.,1,0,1,1,1,0,1,1,0,1,,,,,
240,269,50,Room 421,Room 421 at voxel (24026950). Connected to nearby rooms.,1,1,1,1,1,1,1,0,0,0,,,,,
240,270,50,Room 638,Room 638 at voxel (24027050). Connected to nearby rooms.,1,1,1,0,1,1,1,0,1,0,,,,,
240,270,51,Room 1674,Room 1674 at voxel (24027051). Connected to nearby rooms.,0,0,0,1,1,1,0,0,0,1,,,,,
240,271,50,Room 713,Room 713 at voxel (24027150). Connected to nearby rooms.,1,1,1,0,1,0,1,1,0,0,,,,,
240,272,50,Room 663,Room 663 at voxel (24027250). Connected to nearby rooms.,1,1,1,1,1,0,0,1,0,0,,,,,
240,273,50,Room 712,Room 712 at voxel (24027350). Connected to nearby rooms.,1,1,0,1,1,1,1,0,0,0,,,,,
240,274,50,Room 709,Room 709 at voxel (24027450). Connected to nearby rooms.,1,1,1,0,0,1,1,1,0,0,,,,,
240,275,50,Room 456,Room 456 at voxel (24027550). Connected to nearby rooms.,1,0,1,1,1,0,1,1,0,0,,,,,
240,277,50,Room 459,Room 459 at voxel (24027750). Connected to nearby rooms.,0,0,1,0,1,1,0,0,0,0,,,,,
240,282,50,Room 533,Room 533 at voxel (24028250). Connected to nearby rooms.,0,0,0,1,0,0,1,0,0,0,,,,,
240,284,50,Room 499,Room 499 at voxel (24028450). Connected to nearby rooms.,0,0,1,0,1,0,0,1,0,0,,,,,
240,286,50,Room 501,Room 501 at voxel (24028650). Connected to nearby rooms.,0,1,0,1,0,1,0,1,0,0,,,,,
240,287,50,Room 512,Room 512 at voxel (24028750). Connected to nearby rooms.,1,0,0,1,0,1,1,1,0,0,,,,,
241,236,51,Room 133,Room 133 at voxel (24123651). Connected to nearby rooms.,0,0,0,0,1,0,1,0,0,0,,,,,
241,242,50,Room 359,Room 359 at voxel (24124250). Connected to nearby rooms.,0,1,0,1,0,1,1,1,1,0,,,,,
241,242,51,Room 1742,Room 1742 at voxel (24124251). Connected to nearby rooms.,0,1,0,0,1,0,0,1,0,1,,,,,
241,243,50,Room 363,Room 363 at voxel (24124350). Connected to nearby rooms.,1,1,1,1,0,1,1,1,1,0,,,,,
241,243,51,Room 1743,Room 1743 at voxel (24124351). Connected to nearby rooms.,1,1,0,1,0,0,1,1,0,1,,,,,
241,244,50,Room 361,Room 361 at voxel (24124450). Connected to nearby rooms.,1,1,1,1,1,1,1,1,1,0,,,,,
241,244,51,Room 1744,Room 1744 at voxel (24124451). Connected to nearby rooms.,1,1,1,1,0,1,1,1,0,1,,,,,
241,245,50,Room 348,Room 348 at voxel (24124550). Connected to nearby rooms.,1,1,1,1,1,1,0,1,1,0,,,,,
241,245,51,Room 156,Room 156 at voxel (24124551). Connected to nearby rooms.,1,1,1,1,1,1,1,1,0,1,,,,,
241,246,50,Room 368,Room 368 at voxel (24124650). Connected to nearby rooms.,1,1,0,1,1,1,1,1,1,0,,,,,
241,246,51,Room 323,Room 323 at voxel (24124651). Connected to nearby rooms.,1,1,1,1,1,1,1,1,0,1,,,,,
241,247,50,Room 342,Room 342 at voxel (24124750). Connected to nearby rooms.,1,1,1,1,0,1,0,1,1,0,,,,,
241,247,51,Room 325,Room 325 at voxel (24124751). Connected to nearby rooms.,1,1,1,1,1,1,1,1,0,1,,,,,
241,248,50,Room 339,Room 339 at voxel (24124850). Connected to nearby rooms.,1,0,0,1,1,1,0,0,1,0,,,,,
241,248,51,Room 310,Room 310 at voxel (24124851). Connected to nearby rooms.,1,1,1,1,1,1,1,0,0,1,,,,,
241,249,51,Room 312,Room 312 at voxel (24124951). Connected to nearby rooms.,1,1,1,0,1,1,1,1,0,0,,,,,
241,250,51,Room 345,Room 345 at voxel (24125051). Connected to nearby rooms.,1,1,1,1,1,0,0,1,0,0,,,,,
241,251,51,Room 1734,Room 1734 at voxel (24125151). Connected to nearby rooms.,1,1,0,1,1,1,1,1,0,0,,,,,
241,252,51,Room 347,Room 347 at voxel (24125251). Connected to nearby rooms.,1,1,1,1,0,1,1,1,0,0,,,,,
241,253,51,Room 240,Room 240 at voxel (24125351). Connected to nearby rooms.,1,1,1,1,1,1,1,1,0,0,,,,,
241,254,50,Room 403,Room 403 at voxel (24125450). Connected to nearby rooms.,0,1,1,1,1,0,1,1,1,0,,,,,
241,254,51,Room 224,Room 224 at voxel (24125451). Connected to nearby rooms.,1,1,1,1,1,1,1,1,0,1,,,,,
241,255,50,Room 41,Room 41 at voxel (24125550). Connected to nearby rooms.,1,1,1,1,1,1,1,1,1,0,,,,,
241,255,51,Room 233,Room 233 at voxel (24125551). Connected to nearby rooms.,1,1,1,1,1,1,1,1,0,1,,,,,
241,256,50,Room 153,Room 153 at voxel (24125650). Connected to nearby rooms.,1,1,1,1,1,1,1,1,1,0,,,,,
241,256,51,Room 1730,Room 1730 at voxel (24125651). Connected to nearby rooms.,1,1,1,1,1,1,0,1,0,1,,,,,
241,257,50,Room 154,Room 154 at voxel (24125750). Connected to nearby rooms.,1,1,1,1,1,1,1,1,1,0,,,,,
241,257,51,Room 253,Room 253 at voxel (24125751). Connected to nearby rooms.,1,1,0,1,1,1,1,1,0,1,,,,,
241,258,50,Room 316,Room 316 at voxel (24125850). Connected to nearby rooms.,1,1,1,1,1,1,1,1,1,0,,,,,
241,258,51,Room 1720,Room 1720 at voxel (24125851). Connected to nearby rooms.,1,1,1,1,0,1,1,1,0,1,,,,,
241,259,50,Room 331,Room 331 at voxel (24125950). Connected to nearby rooms.,1,1,1,1,1,1,1,1,1,0,,,,,
241,259,51,Room 1719,Room 1719 at voxel (24125951). Connected to nearby rooms.,1,1,1,1,1,1,0,1,0,1,,,,,
241,260,50,Room 149,Room 149 at voxel (24126050). Connected to nearby rooms.,1,1,1,1,1,1,1,1,1,0,,,,,
241,260,51,Room 1718,Room 1718 at voxel (24126051). Connected to nearby rooms.,1,1,0,1,1,1,1,1,0,1,,,,,
241,261,50,Room 147,Room 147 at voxel (24126150). Connected to nearby rooms.,1,1,1,1,1,1,1,1,1,0,,,,,
241,261,51,Room 1687,Room 1687 at voxel (24126151). Connected to nearby rooms.,1,1,1,1,0,1,1,1,0,1,,,,,
241,262,50,Room 275,Room 275 at voxel (24126250). Connected to nearby rooms.,1,1,1,1,1,1,1,1,1,0,,,,,
241,262,51,Room 1691,Room 1691 at voxel (24126251). Connected to nearby rooms.,1,1,1,1,1,1,1,1,0,1,,,,,
241,263,50,Room 298,Room 298 at voxel (24126350). Connected to nearby rooms.,1,0,1,1,1,1,0,1,1,0,,,,,
241,263,51,Room 1685,Room 1685 at voxel (24126351). Connected to nearby rooms.,1,1,1,1,1,1,1,1,0,1,,,,,
241,264,51,Room 1683,Room 1683 at voxel (24126451). Connected to nearby rooms.,1,0,1,1,1,1,1,1,0,0,,,,,
241,265,50,Room 300,Room 300 at voxel (24126550). Connected to nearby rooms.,0,0,0,1,0,1,1,1,0,0,,,,,
241,266,51,Room 1677,Room 1677 at voxel (24126651). Connected to nearby rooms.,0,1,1,1,1,1,1,1,0,0,,,,,
241,267,50,Room 637,Room 637 at voxel (24126750). Connected to nearby rooms.,0,1,1,1,1,1,1,1,1,0,,,,,
241,267,51,Room 1631,Room 1631 at voxel (24126751). Connected to nearby rooms.,1,1,1,1,1,1,1,1,0,1,,,,,
241,268,50,Room 417,Room 417 at voxel (24126850). Connected to nearby rooms.,1,1,1,1,1,1,1,1,1,0,,,,,
241,268,51,Room 1633,Room 1633 at voxel (24126851). Connected to nearby rooms.,1,1,1,1,1,1,1,0,0,1,,,,,
241,269,50,Room 717,Room 717 at voxel (24126950). Connected to nearby rooms.,1,1,1,1,1,1,1,1,1,0,,,,,
241,269,51,Room 1642,Room 1642 at voxel (24126951). Connected to nearby rooms.,1,0,1,0,1,1,0,1,0,1,,,,,
241,270,50,Room 422,Room 422 at voxel (24127050). Connected to nearby rooms.,1,1,1,1,1,1,1,1,0,0,,,,,
241,271,50,Room 425,Room 425 at voxel (24127150). Connected to nearby rooms.,1,1,1,1,1,1,1,1,0,0,,,,,
241,272,50,Room 664,Room 664 at voxel (24127250). Connected to nearby rooms.,1,0,1,1,1,1,1,1,0,0,,,,,
241,274,50,Room 451,Room 451 at voxel (24127450). Connected to nearby rooms.,0,1,1,1,1,1,1,1,0,0,,,,,
241,275,50,Room 450,Room 450 at voxel (24127550). Connected to nearby rooms.,1,1,1,1,1,1,1,0,0,0,,,,,
241,276,50,Room 453,Room 453 at voxel (24127650). Connected to nearby rooms.,1,1,1,0,1,1,1,1,0,0,,,,,
241,277,50,Room 460,Room 460 at voxel (24127750). Connected to nearby rooms.,1,0,1,1,1,0,0,0,0,0,,,,,
241,280,50,Room 496,Room 496 at voxel (24128050). Connected to nearby rooms.,0,0,1,0,0,0,1,0,0,0,,,,,
241,283,50,Room 498,Room 498 at voxel (24128350). Connected to nearby rooms.,0,1,1,0,1,1,0,1,0,0,,,,,
241,284,50,Room 532,Room 532 at voxel (24128450). Connected to nearby rooms.,1,0,0,1,1,0,0,0,0,0,,,,,
241,288,50,Room 513,Room 513 at voxel (24128850). Connected to nearby rooms.,0,0,1,0,0,1,1,0,0,0,,,,,
241,290,50,Room 517,Room 517 at voxel (24129050). Connected to nearby rooms.,0,0,1,0,1,0,0,0,0,0,,,,,
242,235,51,Room 131,Room 131 at voxel (24223551). Connected to nearby rooms.,0,0,1,0,1,0,1,1,0,0,,,,,
242,237,51,Room 134,Room 134 at voxel (24223751). Connected to nearby rooms.,0,0,1,0,1,1,0,0,0,0,,,,,
242,241,51,Room 51,Room 51 at voxel (24224151). Connected to nearby rooms.,0,0,1,0,1,0,1,1,0,0,,,,,
242,243,50,Room 360,Room 360 at voxel (24224350). Connected to nearby rooms.,0,1,1,1,0,1,1,1,0,0,,,,,
242,244,50,Room 362,Room 362 at voxel (24224450). Connected to nearby rooms.,1,1,1,1,1,1,1,1,1,0,,,,,
242,244,51,Room 324,Room 324 at voxel (24224451). Connected to nearby rooms.,0,1,0,1,1,1,1,1,0,1,,,,,
242,245,50,Room 364,Room 364 at voxel (24224550). Connected to nearby rooms.,1,0,1,1,1,1,0,1,1,0,,,,,
242,245,51,Room 155,Room 155 at voxel (24224551). Connected to nearby rooms.,1,1,1,1,0,1,1,1,0,1,,,,,
242,246,51,Room 43,Room 43 at voxel (24224651). Connected to nearby rooms.,1,1,1,1,1,1,1,1,0,0,,,,,
242,247,50,Room 338,Room 338 at voxel (24224750). Connected to nearby rooms.,0,0,0,1,0,1,1,1,1,0,,,,,
242,247,51,Room 316,Room 316 at voxel (24224751). Connected to nearby rooms.,1,1,1,1,1,1,1,1,0,1,,,,,
242,248,51,Room 311,Room 311 at voxel (24224851). Connected to nearby rooms.,1,1,1,1,1,1,1,1,0,0,,,,,
242,249,51,Room 313,Room 313 at voxel (24224951). Connected to nearby rooms.,1,1,1,1,1,1,1,1,0,0,,,,,
242,250,51,Room 1735,Room 1735 at voxel (24225051). Connected to nearby rooms.,1,0,1,1,1,1,1,1,0,0,,,,,
242,252,51,Room 349,Room 349 at voxel (24225251). Connected to nearby rooms.,0,1,0,1,1,1,1,1,0,0,,,,,
242,253,50,Room 182,Room 182 at voxel (24225350). Connected to nearby rooms.,0,1,1,0,0,0,1,1,1,0,,,,,
242,253,51,Room 348,Room 348 at voxel (24225351). Connected to nearby rooms.,1,1,1,1,0,1,1,1,0,1,,,,,
242,254,50,Room 181,Room 181 at voxel (24225450). Connected to nearby rooms.,1,1,1,1,1,0,1,1,1,0,,,,,
242,254,51,Room 237,Room 237 at voxel (24225451). Connected to nearby rooms.,1,1,1,1,1,1,0,1,0,1,,,,,
242,255,50,Room 40,Room 40 at voxel (24225550). Connected to nearby rooms.,1,1,1,1,1,1,1,1,1,0,,,,,
242,255,51,Room 238,Room 238 at voxel (24225551). Connected to nearby rooms.,1,1,0,1,1,1,0,1,0,1,,,,,
242,256,50,Room 42,Room 42 at voxel (24225650). Connected to nearby rooms.,1,1,1,1,1,1,1,1,1,0,,,,,
242,256,51,Room 239,Room 239 at voxel (24225651). Connected to nearby rooms.,1,0,0,1,0,1,0,1,0,1,,,,,
242,257,50,Room 152,Room 152 at voxel (24225750). Connected to nearby rooms.,1,1,1,1,1,1,1,1,0,0,,,,,
242,258,50,Room 271,Room 271 at voxel (24225850). Connected to nearby rooms.,1,1,1,1,1,1,1,1,1,0,,,,,
242,258,51,Room 1722,Room 1722 at voxel (24225851). Connected to nearby rooms.,0,1,0,1,0,1,1,1,0,1,,,,,
242,259,50,Room 150,Room 150 at voxel (24225950). Connected to nearby rooms.,1,1,1,1,1,1,1,1,1,0,,,,,
242,259,51,Room 1721,Room 1721 at voxel (24225951). Connected to nearby rooms.,1,0,1,1,0,1,1,1,0,1,,,,,
242,260,50,Room 148,Room 148 at voxel (24226050). Connected to nearby rooms.,1,1,1,1,1,1,1,1,0,0,,,,,
242,261,50,Room 146,Room 146 at voxel (24226150). Connected to nearby rooms.,1,1,1,1,1,1,1,1,1,0,,,,,
242,261,51,Room 1688,Room 1688 at voxel (24226151). Connected to nearby rooms.,0,1,1,1,1,1,1,1,0,1,,,,,
242,262,50,Room 144,Room 144 at voxel (24226250). Connected to nearby rooms.,1,1,1,1,1,1,1,1,1,0,,,,,
242,262,51,Room 1690,Room 1690 at voxel (24226251). Connected to nearby rooms.,1,1,1,1,1,1,1,1,0,1,,,,,
242,263,50,Room 297,Room 297 at voxel (24226350). Connected to nearby rooms.,1,0,1,1,1,1,1,0,1,0,,,,,
242,263,51,Room 1684,Room 1684 at voxel (24226351). Connected to nearby rooms.,1,1,1,1,1,1,1,1,0,1,,,,,
242,264,51,Room 1693,Room 1693 at voxel (24226451). Connected to nearby rooms.,1,1,1,1,1,1,1,0,0,0,,,,,
242,265,51,Room 1712,Room 1712 at voxel (24226551). Connected to nearby rooms.,1,1,1,0,1,1,1,1,0,0,,,,,
242,266,50,Room 716,Room 716 at voxel (24226650). Connected to nearby rooms.,0,1,1,0,1,1,1,1,1,0,,,,,
242,266,51,Room 1676,Room 1676 at voxel (24226651). Connected to nearby rooms.,1,1,1,1,1,0,1,1,0,1,,,,,
242,267,50,Room 416,Room 416 at voxel (24226750). Connected to nearby rooms.,1,1,1,1,1,0,1,1,1,0,,,,,
242,267,51,Room 1630,Room 1630 at voxel (24226751). Connected to nearby rooms.,1,1,1,1,1,1,1,1,0,1,,,,,
242,268,50,Room 718,Room 718 at voxel (24226850). Connected to nearby rooms.,1,1,1,1,1,1,1,1,1,0,,,,,
242,268,51,Room 1634,Room 1634 at voxel (24226851). Connected to nearby rooms.,1,1,1,1,1,1,1,1,0,1,,,,,
242,269,50,Room 435,Room 435 at voxel (24226950). Connected to nearby rooms.,1,1,1,1,1,1,1,1,1,0,,,,,
242,269,51,Room 1635,Room 1635 at voxel (24226951). Connected to nearby rooms.,1,0,1,1,1,1,1,0,0,1,,,,,
242,270,50,Room 424,Room 424 at voxel (24227050). Connected to nearby rooms.,1,1,1,1,1,1,1,1,0,0,,,,,
242,271,50,Room 423,Room 423 at voxel (24227150). Connected to nearby rooms.,1,1,1,1,1,1,1,1,0,0,,,,,
242,272,50,Room 714,Room 714 at voxel (24227250). Connected to nearby rooms.,1,1,1,1,1,1,1,0,0,0,,,,,
242,273,50,Room 446,Room 446 at voxel (24227350). Connected to nearby rooms.,1,1,1,0,1,1,1,1,1,0,,,,,
242,273,51,Room 1620,Room 1620 at voxel (24227351). Connected to nearby rooms.,0,0,0,0,0,0,1,0,0,1,,,,,
242,274,50,Room 445,Room 445 at voxel (24227450). Connected to nearby rooms.,1,1,1,1,1,0,1,1,0,0,,,,,
242,275,50,Room 452,Room 452 at voxel (24227550). Connected to nearby rooms.,1,1,1,1,1,1,1,1,0,0,,,,,
242,276,50,Room 449,Room 449 at voxel (24227650). Connected to nearby rooms.,1,1,1,1,1,1,0,1,0,0,,,,,
242,277,50,Room 454,Room 454 at voxel (24227750). Connected to nearby rooms.,1,0,0,1,1,1,1,0,0,0,,,,,
242,280,50,Room 494,Room 494 at voxel (24228050). Connected to nearby rooms.,0,1,1,1,0,0,0,0,0,0,,,,,
242,281,50,Room 495,Room 495 at voxel (24228150). Connected to nearby rooms.,1,1,0,0,1,1,1,0,0,0,,,,,
242,282,50,Room 497,Room 497 at voxel (24228250). Connected to nearby rooms.,1,1,1,0,0,0,1,1,0,0,,,,,
242,283,50,Room 531,Room 531 at voxel (24228350). Connected to nearby rooms.,1,0,1,1,1,0,0,1,0,0,,,,,
242,288,50,Room 518,Room 518 at voxel (24228850). Connected to nearby rooms.,0,1,1,1,1,0,1,0,0,0,,,,,
242,289,50,Room 514,Room 514 at voxel (24228950). Connected to nearby rooms.,1,1,1,0,1,1,1,1,0,0,,,,,
242,290,50,Room 516,Room 516 at voxel (24229050). Connected to nearby rooms.,1,0,1,1,1,0,0,0,0,0,,,,,
243,234,51,Room 132,Room 132 at voxel (24323451). Connected to nearby rooms.,0,1,0,0,0,0,1,1,0,0,,,,,
243,235,51,Room 129,Room 129 at voxel (24323551). Connected to nearby rooms.,1,1,1,1,0,0,1,0,0,0,,,,,
243,236,51,Room 130,Room 130 at voxel (24323651). Connected to nearby rooms.,1,1,1,0,1,1,1,1,0,0,,,,,
243,237,51,Room 135,Room 135 at voxel (24323751). Connected to nearby rooms.,1,0,1,1,1,0,1,0,0,0,,,,,
243,240,51,Room 50,Room 50 at voxel (24324051). Connected to nearby rooms.,0,1,0,0,0,0,1,1,0,0,,,,,
243,241,51,Room 49,Room 49 at voxel (24324151). Connected to nearby rooms.,1,1,1,1,0,0,1,0,0,0,,,,,
243,242,51,Room 48,Room 48 at voxel (24324251). Connected to nearby rooms.,1,1,1,0,1,1,1,0,0,0,,,,,
243,243,50,Room 367,Room 367 at voxel (24324350). Connected to nearby rooms.,0,1,0,1,0,0,0,1,1,0,,,,,
243,243,51,Room 53,Room 53 at voxel (24324351). Connected to nearby rooms.,1,0,1,0,1,0,1,1,0,1,,,,,
243,244,50,Room 366,Room 366 at voxel (24324450). Connected to nearby rooms.,1,1,0,1,0,1,0,1,0,0,,,,,
243,245,50,Room 365,Room 365 at voxel (24324550). Connected to nearby rooms.,1,0,0,1,0,1,0,0,1,0,,,,,
243,245,51,Room 44,Room 44 at voxel (24324551). Connected to nearby rooms.,0,1,1,1,1,1,1,1,0,1,,,,,
243,246,51,Room 42,Room 42 at voxel (24324651). Connected to nearby rooms.,1,1,1,1,1,1,1,1,0,0,,,,,
243,247,51,Room 317,Room 317 at voxel (24324751). Connected to nearby rooms.,1,1,1,1,1,1,1,1,0,0,,,,,
243,248,50,Room 335,Room 335 at voxel (24324850). Connected to nearby rooms.,0,0,1,0,1,1,1,0,1,0,,,,,
243,248,51,Room 315,Room 315 at voxel (24324851). Connected to nearby rooms.,1,1,1,1,1,1,1,1,0,1,,,,,
243,249,51,Room 314,Room 314 at voxel (24324951). Connected to nearby rooms.,1,1,1,1,1,1,1,1,0,0,,,,,
243,250,51,Room 326,Room 326 at voxel (24325051). Connected to nearby rooms.,1,1,1,1,1,1,1,0,0,0,,,,,
243,251,51,Room 1736,Room 1736 at voxel (24325151). Connected to nearby rooms.,1,0,1,0,1,1,0,1,0,0,,,,,
243,253,50,Room 183,Room 183 at voxel (24325350). Connected to nearby rooms.,0,1,1,1,1,0,1,1,1,0,,,,,
243,253,51,Room 350,Room 350 at voxel (24325351). Connected to nearby rooms.,0,1,1,1,0,1,0,1,0,1,,,,,
243,254,50,Room 39,Room 39 at voxel (24325450). Connected to nearby rooms.,1,1,1,1,1,1,1,1,1,0,,,,,
243,254,51,Room 351,Room 351 at voxel (24325451). Connected to nearby rooms.,1,0,0,1,1,1,1,1,0,1,,,,,
243,255,50,Room 318,Room 318 at voxel (24325550). Connected to nearby rooms.,1,1,1,1,1,1,1,1,0,0,,,,,
243,256,50,Room 197,Room 197 at voxel (24325650). Connected to nearby rooms.,1,1,1,1,1,1,1,1,0,0,,,,,
243,257,50,Room 43,Room 43 at voxel (24325750). Connected to nearby rooms.,1,1,1,1,1,1,1,1,0,0,,,,,
243,258,50,Room 151,Room 151 at voxel (24325850). Connected to nearby rooms.,1,1,1,1,1,1,1,1,0,0,,,,,
243,259,50,Room 270,Room 270 at voxel (24325950). Connected to nearby rooms.,1,1,1,1,1,1,1,1,1,0,,,,,
243,259,51,Room 1723,Room 1723 at voxel (24325951). Connected to nearby rooms.,0,1,1,1,0,1,1,0,0,1,,,,,
243,260,50,Room 274,Room 274 at voxel (24326050). Connected to nearby rooms.,1,1,1,1,1,1,1,1,1,0,,,,,
243,260,51,Room 1724,Room 1724 at voxel (24326051). Connected to nearby rooms.,1,1,1,0,1,1,1,1,0,1,,,,,
243,261,50,Room 145,Room 145 at voxel (24326150). Connected to nearby rooms.,1,1,1,1,1,1,1,1,1,0,,,,,
243,261,51,Room 1696,Room 1696 at voxel (24326151). Connected to nearby rooms.,1,1,1,1,1,0,0,1,0,1,,,,,
243,262,50,Room 143,Room 143 at voxel (24326250). Connected to nearby rooms.,1,1,1,1,1,1,1,1,1,0,,,,,
243,262,51,Room 1689,Room 1689 at voxel (24326251). Connected to nearby rooms.,1,1,0,1,1,1,1,1,0,1,,,,,
243,263,50,Room 142,Room 142 at voxel (24326350). Connected to nearby rooms.,1,1,1,1,1,1,1,0,1,0,,,,,
243,263,51,Room 1692,Room 1692 at voxel (24326351). Connected to nearby rooms.,1,1,1,1,0,1,1,1,0,1,,,,,
243,264,50,Room 433,Room 433 at voxel (24326450). Connected to nearby rooms.,1,1,1,0,1,1,1,0,1,0,,,,,
243,264,51,Room 1711,Room 1711 at voxel (24326451). Connected to nearby rooms.,1,1,1,1,1,1,1,1,0,1,,,,,
243,265,50,Room 434,Room 434 at voxel (24326550). Connected to nearby rooms.,1,1,1,0,1,0,1,1,1,0,,,,,
243,265,51,Room 1702,Room 1702 at voxel (24326551). Connected to nearby rooms.,1,1,1,1,1,1,1,1,0,1,,,,,
243,266,50,Room 410,Room 410 at voxel (24326650). Connected to nearby rooms.,1,1,1,1,1,0,1,1,1,0,,,,,
243,266,51,Room 1641,Room 1641 at voxel (24326651). Connected to nearby rooms.,1,1,1,1,1,1,1,1,0,1,,,,,
243,267,50,Room 428,Room 428 at voxel (24326750). Connected to nearby rooms.,1,1,1,1,1,1,1,1,1,0,,,,,
243,267,51,Room 1675,Room 1675 at voxel (24326751). Connected to nearby rooms.,1,1,1,1,1,1,1,1,0,1,,,,,
243,268,50,Room 415,Room 415 at voxel (24326850). Connected to nearby rooms.,1,1,1,1,1,1,1,1,1,0,,,,,
243,268,51,Room 1629,Room 1629 at voxel (24326851). Connected to nearby rooms.,1,1,1,1,1,1,1,1,0,1,,,,,
243,269,50,Room 431,Room 431 at voxel (24326950). Connected to nearby rooms.,1,1,1,1,1,1,1,1,1,0,,,,,
243,269,51,Room 1713,Room 1713 at voxel (24326951). Connected to nearby rooms.,1,1,1,1,1,1,1,0,0,1,,,,,
243,270,50,Room 414,Room 414 at voxel (24327050). Connected to nearby rooms.,1,1,1,1,1,1,1,1,1,0,,,,,
243,270,51,Room 1636,Room 1636 at voxel (24327051). Connected to nearby rooms.,1,0,1,0,1,1,1,0,0,1,,,,,
243,271,50,Room 426,Room 426 at voxel (24327150). Connected to nearby rooms.,1,1,1,1,1,1,1,1,0,0,,,,,
243,272,50,Room 447,Room 447 at voxel (24327250). Connected to nearby rooms.,1,1,1,1,1,1,0,1,0,0,,,,,
243,273,50,Room 444,Room 444 at voxel (24327350). Connected to nearby rooms.,1,1,0,1,1,1,1,1,0,0,,,,,
243,274,50,Room 443,Room 443 at voxel (24327450). Connected to nearby rooms.,1,1,1,1,0,1,1,1,1,0,,,,,
243,274,51,Room 1619,Room 1619 at voxel (24327451). Connected to nearby rooms.,0,0,1,0,1,1,0,0,0,1,,,,,
243,275,50,Room 448,Room 448 at voxel (24327550). Connected to nearby rooms.,1,1,1,1,1,1,1,1,0,0,,,,,
243,276,50,Room 461,Room 461 at voxel (24327650). Connected to nearby rooms.,1,0,1,1,1,1,1,1,0,0,,,,,
243,278,50,Room 455,Room 455 at voxel (24327850). Connected to nearby rooms.,0,0,0,0,1,1,1,0,0,0,,,,,
243,280,50,Room 493,Room 493 at voxel (24328050). Connected to nearby rooms.,0,0,1,1,1,0,0,1,0,0,,,,,
243,282,50,Room 529,Room 529 at voxel (24328250). Connected to nearby rooms.,0,1,1,1,0,1,1,1,0,0,,,,,
243,283,50,Room 530,Room 530 at voxel (24328350). Connected to nearby rooms.,1,0,1,1,1,1,1,0,0,0,,,,,
243,287,50,Room 521,Room 521 at voxel (24328750). Connected to nearby rooms.,0,1,0,0,1,0,0,1,0,0,,,,,
243,288,50,Room 519,Room 519 at voxel (24328850). Connected to nearby rooms.,1,1,0,1,0,0,0,1,0,0,,,,,
243,289,50,Room 520,Room 520 at voxel (24328950). Connected to nearby rooms.,1,1,0,1,0,1,0,1,0,0,,,,,
243,290,50,Room 515,Room 515 at voxel (24329050). Connected to nearby rooms.,1,0,0,1,0,1,0,0,0,0,,,,,
244,235,51,Room 122,Room 122 at voxel (24423551). Connected to nearby rooms.,0,1,1,1,1,1,1,1,0,0,,,,,
244,236,51,Room 121,Room 121 at voxel (24423651). Connected to nearby rooms.,1,1,1,1,1,1,1,1,0,0,,,,,
244,237,51,Room 116,Room 116 at voxel (24423751). Connected to nearby rooms.,1,1,1,1,1,1,1,0,0,0,,,,,
244,238,51,Room 117,Room 117 at voxel (24423851). Connected to nearby rooms.,1,0,1,0,1,1,1,0,0,0,,,,,
244,241,51,Room 47,Room 47 at voxel (24424151). Connected to nearby rooms.,0,1,0,1,0,1,1,1,0,0,,,,,
244,242,51,Room 52,Room 52 at voxel (24424251). Connected to nearby rooms.,1,1,1,1,0,1,1,1,0,0,,,,,
244,243,51,Room 38,Room 38 at voxel (24424351). Connected to nearby rooms.,1,1,1,1,1,1,1,0,0,0,,,,,
244,244,51,Room 39,Room 39 at voxel (24424451). Connected to nearby rooms.,1,1,1,0,1,1,1,1,0,0,,,,,
244,245,51,Room 40,Room 40 at voxel (24424551). Connected to nearby rooms.,1,1,1,1,1,0,1,1,0,0,,,,,
244,246,51,Room 41,Room 41 at voxel (24424651). Connected to nearby rooms.,1,1,1,1,1,1,1,1,0,0,,,,,
244,247,50,Room 337,Room 337 at voxel (24424750). Connected to nearby rooms.,0,1,1,0,0,0,1,1,1,0,,,,,
244,247,51,Room 318,Room 318 at voxel (24424751). Connected to nearby rooms.,1,1,1,1,1,1,1,1,0,1,,,,,
